DATE OCC,AREA NAME,Crm Cd Desc,LAT,LON,Cluster
03/18/2020 12:00:00 AM,Northeast,ROBBERY,34.1199,-118.2431,0
05/25/2020 12:00:00 AM,Central,ROBBERY,34.0452,-118.2534,0
09/03/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,33.8028,-118.264,0
11/27/2020 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1509,-118.4487,0
02/29/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9823,-118.2841,0
01/01/2020 12:00:00 AM,Hollywood,ARSON,34.098,-118.3314,0
02/12/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0563,-118.2374,0
01/11/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0509,-118.2585,0
06/04/2020 12:00:00 AM,Hollenbeck,VIOLATION OF COURT ORDER,34.0765,-118.2157,0
11/27/2020 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0433,-118.4615,0
12/16/2020 12:00:00 AM,Southwest,CRIMINAL HOMICIDE,34.0237,-118.3722,0
02/19/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.023,-118.3272,0
03/05/2020 12:00:00 AM,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0584,-118.281,0
10/09/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9727,-118.2897,0
01/01/2020 12:00:00 AM,Northeast,THEFT OF IDENTITY,34.1172,-118.1738,0
08/04/2020 12:00:00 AM,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0389,-118.2762,0
05/15/2020 12:00:00 AM,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0908,-118.319,0
12/25/2020 12:00:00 AM,Rampart,OTHER MISCELLANEOUS CRIME,34.0614,-118.2752,0
10/26/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9851,-118.2871,0
10/27/2020 12:00:00 AM,Central,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,34.043,-118.2606,0
07/11/2020 12:00:00 AM,Hollenbeck,BATTERY - SIMPLE ASSAULT,34.0718,-118.218,0
10/27/2020 12:00:00 AM,Central,BURGLARY,34.046,-118.2595,0
06/10/2020 12:00:00 AM,Hollywood,BURGLARY,34.0944,-118.319,0
03/09/2020 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1622,-118.4618,0
01/06/2020 12:00:00 AM,77th Street,PEEPING TOM,33.9883,-118.2838,0
05/07/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.9737,-118.2783,0
10/02/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.098,-118.3366,0
06/04/2020 12:00:00 AM,Wilshire,THEFT OF IDENTITY,34.0699,-118.3511,0
10/30/2020 12:00:00 AM,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,33.98,-118.3168,0
07/02/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0481,-118.3793,0
07/02/2020 12:00:00 AM,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,34.0557,-118.2758,0
05/06/2020 12:00:00 AM,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0363,-118.2733,0
07/12/2020 12:00:00 AM,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0465,-118.2488,0
01/18/2020 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,34.0649,-118.4372,0
02/07/2020 12:00:00 AM,Rampart,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0565,-118.2724,0
05/30/2020 12:00:00 AM,Southwest,ROBBERY,34.0325,-118.3509,0
12/12/2020 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,34.1008,-118.2668,0
09/01/2020 12:00:00 AM,Newton,ROBBERY,33.9802,-118.2739,0
03/26/2020 12:00:00 AM,West LA,VEHICLE - STOLEN,34.0378,-118.4419,0
09/09/2020 12:00:00 AM,Harbor,ROBBERY,33.7889,-118.3075,0
07/24/2020 12:00:00 AM,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0782,-118.3615,0
11/17/2020 12:00:00 AM,Southwest,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,34.0109,-118.3113,0
12/12/2020 12:00:00 AM,Rampart,BATTERY WITH SEXUAL CONTACT,34.0566,-118.2694,0
06/02/2020 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0145,-118.2937,0
01/03/2020 12:00:00 AM,Wilshire,THEFT OF IDENTITY,34.0364,-118.3625,0
07/12/2020 12:00:00 AM,Central,VEHICLE - STOLEN,34.0363,-118.2314,0
07/06/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.7216,-118.2991,0
02/08/2020 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0146,-118.3512,0
06/18/2020 12:00:00 AM,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0146,-118.311,0
01/12/2020 12:00:00 AM,Rampart,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.079,-118.2967,0
02/04/2020 12:00:00 AM,West Valley,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.2157,-118.53,0
05/28/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.1649,-118.4557,0
08/03/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,33.9667,-118.2877,0
01/12/2020 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,34.1027,-118.2852,0
03/14/2020 12:00:00 AM,Wilshire,BURGLARY,34.0728,-118.3656,0
11/30/2020 12:00:00 AM,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.7895,-118.2934,0
11/20/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.1576,-118.4231,0
02/15/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0998,-118.3211,0
05/17/2020 12:00:00 AM,Southwest,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0074,-118.2827,0
09/14/2020 12:00:00 AM,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0481,-118.2507,0
11/25/2020 12:00:00 AM,West Valley,BURGLARY FROM VEHICLE,34.1479,-118.5275,0
11/02/2020 12:00:00 AM,Harbor,ROBBERY,33.7917,-118.2776,0
01/22/2020 12:00:00 AM,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0361,-118.2634,0
06/16/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.9708,-118.2888,0
12/02/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,33.9825,-118.3309,0
03/03/2020 12:00:00 AM,West Valley,BATTERY - SIMPLE ASSAULT,34.1687,-118.5244,0
07/03/2020 12:00:00 AM,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0617,-118.3454,0
07/24/2020 12:00:00 AM,West Valley,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.2084,-118.5082,0
07/28/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0465,-118.2488,0
11/09/2020 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1817,-118.4531,0
01/29/2020 12:00:00 AM,Hollenbeck,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,34.0244,-118.1993,0
11/27/2020 12:00:00 AM,Wilshire,BIKE - STOLEN,34.0571,-118.3611,0
12/12/2020 12:00:00 AM,77th Street,BURGLARY,33.9698,-118.2833,0
04/28/2020 12:00:00 AM,West Valley,VIOLATION OF RESTRAINING ORDER,34.1769,-118.5384,0
06/23/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.1128,-118.2679,0
01/31/2020 12:00:00 AM,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),34.0835,-118.3734,0
08/09/2020 12:00:00 AM,Hollywood,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0888,-118.3124,0
10/19/2020 12:00:00 AM,Hollywood,BURGLARY,34.098,-118.3471,0
04/21/2020 12:00:00 AM,Hollywood,THEFT OF IDENTITY,34.1052,-118.3333,0
12/01/2020 12:00:00 AM,Harbor,ROBBERY,33.7297,-118.2906,0
10/09/2020 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,34.0536,-118.4662,0
08/31/2020 12:00:00 AM,Van Nuys,THEFT OF IDENTITY,34.1423,-118.4485,0
08/28/2020 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,34.0472,-118.4519,0
09/15/2020 12:00:00 AM,Central,TRESPASSING,34.0539,-118.2436,0
03/20/2020 12:00:00 AM,Hollywood,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",34.0998,-118.3223,0
01/01/2020 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0462,-118.2585,0
05/07/2020 12:00:00 AM,Northeast,VEHICLE - STOLEN,34.107,-118.1923,0
07/28/2020 12:00:00 AM,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,33.9845,-118.3265,0
01/22/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0386,-118.4588,0
08/18/2020 12:00:00 AM,West Valley,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1698,-118.5386,0
01/02/2020 12:00:00 AM,Wilshire,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0516,-118.3219,0
04/09/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0363,-118.2672,0
03/13/2020 12:00:00 AM,Van Nuys,"THEFT, PERSON",34.2048,-118.4531,0
02/06/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,33.7833,-118.2527,0
05/09/2020 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33.8018,-118.3075,0
07/05/2020 12:00:00 AM,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.1509,-118.4487,0
07/30/2020 12:00:00 AM,Southwest,ARSON,34.0046,-118.2915,0
03/19/2020 12:00:00 AM,Hollywood,ROBBERY,34.0962,-118.3266,0
05/31/2020 12:00:00 AM,Central,RESISTING ARREST,34.0474,-118.2496,0
12/09/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0524,-118.468,0
01/01/2020 12:00:00 AM,Hollywood,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0962,-118.349,0
07/15/2020 12:00:00 AM,Southwest,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",34.0219,-118.2959,0
07/27/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,34.0312,-118.3259,0
12/06/2020 12:00:00 AM,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.8222,-118.3015,0
02/09/2020 12:00:00 AM,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,33.9651,-118.2754,0
05/23/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0689,-118.4301,0
09/15/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0918,-118.3109,0
12/29/2020 12:00:00 AM,Southwest,VIOLATION OF RESTRAINING ORDER,34.0145,-118.298,0
08/04/2020 12:00:00 AM,Hollywood,THEFT OF IDENTITY,34.1047,-118.3898,0
03/14/2020 12:00:00 AM,Newton,BURGLARY FROM VEHICLE,34.0326,-118.2322,0
03/26/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0495,-118.2494,0
12/22/2020 12:00:00 AM,Central,INTIMATE PARTNER - SIMPLE ASSAULT,34.0533,-118.2561,0
07/24/2020 12:00:00 AM,Hollywood,BATTERY - SIMPLE ASSAULT,34.104,-118.3755,0
07/16/2020 12:00:00 AM,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0265,-118.201,0
03/01/2020 12:00:00 AM,Southwest,CHILD NEGLECT (SEE 300 W.I.C.),34.0111,-118.2818,0
09/15/2020 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,34.0525,-118.4607,0
01/20/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0445,-118.2523,0
04/25/2020 12:00:00 AM,Van Nuys,THEFT OF IDENTITY,34.2022,-118.428,0
05/28/2020 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,33.9824,-118.2827,0
05/25/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.1063,-118.1995,0
02/21/2020 12:00:00 AM,Newton,ROBBERY,34.0162,-118.2647,0
06/24/2020 12:00:00 AM,Northeast,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1425,-118.2239,0
03/01/2020 12:00:00 AM,Southwest,BRANDISH WEAPON,34.0148,-118.3417,0
01/08/2020 12:00:00 AM,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1067,-118.1835,0
02/06/2020 12:00:00 AM,77th Street,VIOLATION OF RESTRAINING ORDER,33.9609,-118.2739,0
03/29/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,33.9727,-118.2893,0
02/03/2020 12:00:00 AM,Wilshire,DISTURBING THE PEACE,34.0706,-118.3674,0
02/27/2020 12:00:00 AM,Hollenbeck,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0596,-118.1934,0
01/14/2020 12:00:00 AM,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,34.1722,-118.5447,0
10/24/2020 12:00:00 AM,Hollenbeck,DISCHARGE FIREARMS/SHOTS FIRED,34.0798,-118.2185,0
06/14/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,34.0349,-118.2959,0
07/30/2020 12:00:00 AM,West Valley,THEFT OF IDENTITY,34.1686,-118.5203,0
12/02/2020 12:00:00 AM,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,34.1004,-118.3416,0
12/23/2020 12:00:00 AM,Wilshire,BURGLARY FROM VEHICLE,34.0721,-118.3821,0
05/30/2020 12:00:00 AM,West LA,VEHICLE - STOLEN,34.0641,-118.4273,0
07/03/2020 12:00:00 AM,Rampart,BURGLARY,34.0565,-118.2768,0
05/15/2020 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1785,-118.4465,0
05/14/2020 12:00:00 AM,West LA,"BURGLARY, ATTEMPTED",34.0374,-118.3886,0
07/01/2020 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0444,-118.2541,0
06/06/2020 12:00:00 AM,West Valley,BURGLARY,34.1593,-118.5011,0
06/29/2020 12:00:00 AM,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,34.0447,-118.3633,0
03/08/2020 12:00:00 AM,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0562,-118.2719,0
12/03/2020 12:00:00 AM,West Valley,VEHICLE - STOLEN,34.1861,-118.5305,0
11/27/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0414,-118.4269,0
08/08/2020 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0497,-118.4448,0
02/23/2020 12:00:00 AM,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.998,-118.2565,0
08/29/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,33.977,-118.314,0
08/08/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0415,-118.2374,0
04/17/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1859,-118.5229,0
02/20/2020 12:00:00 AM,West Valley,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1939,-118.5347,0
01/20/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0422,-118.4669,0
07/31/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.0871,-118.2141,0
01/07/2020 12:00:00 AM,Hollywood,BATTERY POLICE (SIMPLE),34.0944,-118.331,0
06/20/2020 12:00:00 AM,Wilshire,BURGLARY FROM VEHICLE,34.0782,-118.3563,0
12/10/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0233,-118.2229,0
12/15/2020 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,34.0446,-118.3867,0
04/14/2020 12:00:00 AM,Central,TRESPASSING,34.0619,-118.2369,0
05/04/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.7883,-118.2508,0
03/19/2020 12:00:00 AM,West Valley,BURGLARY,34.1847,-118.5441,0
03/01/2020 12:00:00 AM,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0396,-118.2451,0
06/06/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - AGGRAVATED ASSAULT,33.7772,-118.2609,0
10/18/2020 12:00:00 AM,West LA,VEHICLE - STOLEN,34.0433,-118.4232,0
05/04/2020 12:00:00 AM,Central,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",34.0479,-118.2612,0
02/08/2020 12:00:00 AM,Rampart,BURGLARY,34.061,-118.2615,0
06/23/2020 12:00:00 AM,Van Nuys,BURGLARY FROM VEHICLE,34.1957,-118.4662,0
03/19/2020 12:00:00 AM,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0944,-118.3452,0
06/25/2020 12:00:00 AM,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),34.1685,-118.5659,0
02/27/2020 12:00:00 AM,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0753,-118.3837,0
10/17/2020 12:00:00 AM,Hollenbeck,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.0457,-118.2052,0
05/01/2020 12:00:00 AM,Northeast,BURGLARY,34.0955,-118.2922,0
12/06/2020 12:00:00 AM,West Valley,OTHER MISCELLANEOUS CRIME,34.156,-118.4722,0
04/02/2020 12:00:00 AM,West LA,BIKE - STOLEN,34.0383,-118.4324,0
06/02/2020 12:00:00 AM,Hollywood,VEHICLE - STOLEN,34.0928,-118.3109,0
05/02/2020 12:00:00 AM,Rampart,OTHER MISCELLANEOUS CRIME,34.0779,-118.266,0
11/07/2020 12:00:00 AM,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0502,-118.2765,0
01/24/2020 12:00:00 AM,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.9815,-118.2695,0
02/25/2020 12:00:00 AM,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0092,-118.2612,0
02/07/2020 12:00:00 AM,Harbor,ROBBERY,33.7935,-118.2607,0
10/23/2020 12:00:00 AM,77th Street,BRANDISH WEAPON,33.971,-118.2981,0
08/31/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.0242,-118.2944,0
06/25/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.1393,-118.1985,0
04/05/2020 12:00:00 AM,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0836,-118.3753,0
11/03/2020 12:00:00 AM,Harbor,BATTERY - SIMPLE ASSAULT,33.7407,-118.2835,0
01/24/2020 12:00:00 AM,Hollywood,BATTERY - SIMPLE ASSAULT,34.0969,-118.3109,0
06/23/2020 12:00:00 AM,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.075,-118.3236,0
02/12/2020 12:00:00 AM,Central,"BUNCO, PETTY THEFT",34.0357,-118.2563,0
11/07/2020 12:00:00 AM,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.9806,-118.3309,0
05/21/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.1034,-118.3748,0
05/21/2020 12:00:00 AM,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),34.1724,-118.5407,0
08/15/2020 12:00:00 AM,West Valley,VEHICLE - STOLEN,34.2029,-118.5273,0
04/17/2020 12:00:00 AM,Central,THEFT PLAIN - PETTY ($950 & UNDER),34.0412,-118.2436,0
07/09/2020 12:00:00 AM,Central,INTIMATE PARTNER - SIMPLE ASSAULT,34.046,-118.2493,0
06/10/2020 12:00:00 AM,Central,OTHER MISCELLANEOUS CRIME,34.0577,-118.2318,0
05/04/2020 12:00:00 AM,West Valley,VIOLATION OF RESTRAINING ORDER,34.1758,-118.5146,0
04/27/2020 12:00:00 AM,Southwest,LEWD CONDUCT,34.0325,-118.3708,0
11/14/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0591,-118.2412,0
01/16/2020 12:00:00 AM,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0565,-118.2768,0
08/20/2020 12:00:00 AM,Hollywood,BRANDISH WEAPON,34.1052,-118.3213,0
03/06/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.7823,-118.2418,0
08/09/2020 12:00:00 AM,77th Street,ROBBERY,33.9656,-118.2651,0
05/09/2020 12:00:00 AM,Van Nuys,VIOLATION OF RESTRAINING ORDER,34.2094,-118.452,0
05/06/2020 12:00:00 AM,Southwest,BURGLARY,34.0231,-118.3393,0
03/23/2020 12:00:00 AM,Rampart,VIOLATION OF TEMPORARY RESTRAINING ORDER,34.062,-118.2804,0
12/08/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.9915,-118.281,0
06/01/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0455,-118.4291,0
10/27/2020 12:00:00 AM,Wilshire,BURGLARY FROM VEHICLE,34.061,-118.3619,0
06/01/2020 12:00:00 AM,Harbor,"BUNCO, GRAND THEFT",33.7916,-118.2918,0
07/07/2020 12:00:00 AM,Rampart,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0572,-118.272,0
02/08/2020 12:00:00 AM,Newton,BURGLARY FROM VEHICLE,33.9984,-118.274,0
08/28/2020 12:00:00 AM,Northeast,BIKE - STOLEN,34.0865,-118.2667,0
05/08/2020 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1137,-118.3234,0
12/05/2020 12:00:00 AM,Hollenbeck,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),34.0493,-118.1953,0
03/10/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.023,-118.351,0
05/12/2020 12:00:00 AM,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0853,-118.186,0
07/06/2020 12:00:00 AM,Central,THEFT PLAIN - PETTY ($950 & UNDER),34.0447,-118.2452,0
02/21/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1531,-118.5159,0
01/29/2020 12:00:00 AM,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0383,-118.3772,0
04/15/2020 12:00:00 AM,Wilshire,BURGLARY,34.0835,-118.3416,0
08/09/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9656,-118.2651,0
12/07/2020 12:00:00 AM,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,34.0763,-118.2892,0
05/18/2020 12:00:00 AM,Rampart,"THEFT, PERSON",34.0873,-118.296,0
04/19/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.1207,-118.1964,0
10/19/2020 12:00:00 AM,Wilshire,ATTEMPTED ROBBERY,34.0782,-118.3695,0
01/24/2020 12:00:00 AM,Hollenbeck,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0757,-118.1711,0
05/05/2020 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33.7306,-118.2902,0
09/12/2020 12:00:00 AM,Rampart,BATTERY - SIMPLE ASSAULT,34.0434,-118.2787,0
10/22/2020 12:00:00 AM,Southwest,BURGLARY,34.0072,-118.3201,0
03/08/2020 12:00:00 AM,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.9974,-118.2982,0
03/24/2020 12:00:00 AM,Rampart,VEHICLE - STOLEN,34.0699,-118.2823,0
12/13/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.006,-118.3321,0
06/25/2020 12:00:00 AM,Wilshire,BATTERY - SIMPLE ASSAULT,34.037,-118.349,0
02/01/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.966,-118.2783,0
06/22/2020 12:00:00 AM,Southwest,ATTEMPTED ROBBERY,34.0325,-118.3553,0
04/01/2020 12:00:00 AM,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.9983,-118.2783,0
08/22/2020 12:00:00 AM,Van Nuys,BURGLARY FROM VEHICLE,34.2012,-118.4298,0
12/01/2020 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,34.1576,-118.4389,0
03/29/2020 12:00:00 AM,West Valley,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.1765,-118.5333,0
01/29/2020 12:00:00 AM,Newton,ARSON,34.026,-118.246,0
04/13/2020 12:00:00 AM,West LA,DOCUMENT FORGERY / STOLEN FELONY,34.0507,-118.4683,0
11/24/2020 12:00:00 AM,Rampart,BRANDISH WEAPON,34.0909,-118.2893,0
09/06/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9855,-118.3024,0
05/11/2020 12:00:00 AM,Wilshire,BURGLARY,34.0627,-118.3593,0
12/10/2020 12:00:00 AM,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.061,-118.2775,0
06/24/2020 12:00:00 AM,Rampart,BRANDISH WEAPON,34.0542,-118.2611,0
11/18/2020 12:00:00 AM,Rampart,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0681,-118.2537,0
05/21/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.981,-118.2914,0
02/08/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1885,-118.4935,0
06/27/2020 12:00:00 AM,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.7843,-118.2746,0
10/19/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0786,-118.1712,0
